1,1.00001,1.00004,1.00009,1.00016,1.00025,1.00036,1.00049,1.00064,1.0008,1.00099,1.0012,1.00143,1.00168,1.00195,1.00223,1.00254,1.00287,1.00321,1.00358,1.00397,1.00437,1.0048,1.00525,1.00571,1.00619,1.0067,1.00722,1.00777,1.00833,1.00891,1.00951,1.01014,1.01078,1.01144,1.01212,1.01282,1.01354,1.01427,1.01503,1.01581,1.0166,1.01742,1.01825,1.01911,1.01998,1.02087,1.02178,1.02271,1.02366,1.02463,1.02561,1.02662,1.02764,1.02868,1.02975,1.03083,1.03192,1.03304,1.03418,1.03533,1.03651,1.0377,1.03891,1.04013,1.04138,1.04265,1.04393,1.04523,1.04655,1.04788,1.04924,1.05061,1.052,1.05341,1.05484,1.05628,1.05774,1.05922,1.06072,1.06223,1.06376,1.06531,1.06688,1.06846,1.07006,1.07168,1.07331,1.07497,1.07663,1.07832,1.08002,1.08174,1.08347,1.08523,1.08699,1.08878,1.09058,1.0924,1.09423,1.09608,1.09795
1,1.00004,1.00009,1.00015,1.00023,1.00033,1.00045,1.00058,1.00073,1.0009,1.00108,1.00129,1.00151,1.00175,1.00201,1.00229,1.00259,1.00291,1.00325,1.0036,1.00398,1.00437,1.00479,1.00522,1.00567,1.00614,1.00663,1.00714,1.00767,1.00821,1.00878,1.00936,1.00997,1.01059,1.01123,1.01189,1.01257,1.01327,1.01399,1.01472,1.01548,1.01625,1.01704,1.01785,1.01868,1.01953,1.02039,1.02127,1.02218,1.02309,1.02403,1.02499,1.02596,1.02695,1.02796,1.02899,1.03003,1.03109,1.03217,1.03326,1.03437,1.0355,1.03665,1.03781,1.03898,1.04018,1.04138,1.04261,1.04385,1.0451,1.04636,1.04764,1.04894,1.05024,1.05156,1.05289,1.05423,1.05558,1.05693,1.0583,1.05967,1.06104,1.06241,1.06378,1.06515,1.06651,1.06786,1.06918,1.07047,1.07173,1.07293,1.07405,1.07505,1.07591,1.07653,1.07679,1.07649,1.07519,1.072,1.0647,1.04715,1
1,1.00006,1.00013,1.0002,1.00029,1.0004,1.00052,1.00065,1.0008,1.00097,1.00115,1.00135,1.00157,1.00181,1.00206,1.00234,1.00263,1.00294,1.00326,1.00361,1.00397,1.00436,1.00476,1.00518,1.00561,1.00607,1.00655,1.00704,1.00755,1.00808,1.00863,1.0092,1.00978,1.01039,1.01101,1.01165,1.01231,1.01299,1.01368,1.0144,1.01513,1.01588,1.01664,1.01743,1.01823,1.01905,1.01989,1.02075,1.02162,1.02251,1.02342,1.02435,1.02529,1.02625,1.02722,1.02821,1.02922,1.03024,1.03128,1.03233,1.0334,1.03448,1.03558,1.03669,1.03782,1.03896,1.04011,1.04127,1.04245,1.04363,1.04483,1.04604,1.04725,1.04847,1.0497,1.05093,1.05217,1.0534,1.05464,1.05587,1.0571,1.05831,1.05951,1.0607,1.06185,1.06297,1.06405,1.06508,1.06603,1.06688,1.06761,1.06818,1.06853,1.06857,1.06818,1.06716,1.06519,1.0617,1.0557,1.0454,1.02783,1
1,1.00008,1.00016,1.00024,1.00034,1.00045,1.00057,1.00071,1.00086,1.00102,1.00121,1.0014,1.00162,1.00185,1.0021,1.00236,1.00265,1.00295,1.00326,1.0036,1.00395,1.00432,1.00471,1.00512,1.00554,1.00598,1.00644,1.00692,1.00742,1.00793,1.00846,1.00901,1.00958,1.01017,1.01077,1.01139,1.01203,1.01269,1.01336,1.01405,1.01476,1.01549,1.01623,1.01699,1.01777,1.01857,1.01938,1.02021,1.02106,1.02192,1.0228,1.02369,1.0246,1.02552,1.02647,1.02742,1.02839,1.02938,1.03038,1.03139,1.03241,1.03345,1.03451,1.03557,1.03664,1.03773,1.03882,1.03993,1.04104,1.04216,1.04329,1.04442,1.04556,1.0467,1.04783,1.04897,1.0501,1.05123,1.05235,1.05345,1.05454,1.0556,1.05663,1.05763,1.05859,1.05948,1.06031,1.06105,1.06167,1.06216,1.06246,1.06254,1.0623,1.06166,1.06046,1.05849,1.05541,1.05073,1.04372,1.03339,1.01875,1
1,1.00009,1.00018,1.00027,1.00037,1.00049,1.00061,1.00075,1.0009,1.00106,1.00124,1.00144,1.00165,1.00187,1.00211,1.00237,1.00265,1.00294,1.00324,1.00357,1.00391,1.00427,1.00465,1.00504,1.00545,1.00588,1.00632,1.00678,1.00727,1.00776,1.00828,1.00881,1.00936,1.00993,1.01051,1.01111,1.01173,1.01237,1.01302,1.01369,1.01438,1.01509,1.01581,1.01654,1.0173,1.01807,1.01885,1.01966,1.02047,1.02131,1.02216,1.02302,1.0239,1.02479,1.0257,1.02662,1.02755,1.0285,1.02946,1.03043,1.03142,1.03241,1.03342,1.03443,1.03546,1.03649,1.03753,1.03858,1.03963,1.04069,1.04174,1.0428,1.04386,1.04492,1.04597,1.04702,1.04805,1.04907,1.05007,1.05105,1.052,1.05292,1.05379,1.05462,1.05538,1.05606,1.05665,1.05713,1.05746,1.05762,1.05755,1.0572,1.05649,1.05531,1.05352,1.05092,1.04722,1.04208,1.03505,1.02568,1.01379,1
1,1.00009,1.00019,1.00029,1.0004,1.00052,1.00064,1.00078,1.00093,1.00109,1.00127,1.00146,1.00166,1.00188,1.00212,1.00237,1.00263,1.00291,1.00321,1.00352,1.00386,1.0042,1.00457,1.00495,1.00534,1.00576,1.00619,1.00663,1.0071,1.00758,1.00808,1.00859,1.00913,1.00968,1.01024,1.01082,1.01142,1.01204,1.01267,1.01332,1.01399,1.01467,1.01537,1.01608,1.01681,1.01755,1.01831,1.01909,1.01988,1.02068,1.0215,1.02234,1.02318,1.02404,1.02492,1.02581,1.0267,1.02761,1.02854,1.02947,1.03041,1.03136,1.03232,1.03329,1.03427,1.03525,1.03623,1.03722,1.03822,1.03921,1.0402,1.04119,1.04217,1.04315,1.04412,1.04507,1.04601,1.04693,1.04782,1.04868,1.0495,1.05028,1.05101,1.05167,1.05225,1.05274,1.05311,1.05335,1.05343,1.0533,1.05292,1.05223,1.05115,1.04958,1.0474,1.04443,1.04049,1.03532,1.02871,1.02049,1.01075,1
1,1.0001,1.0002,1.0003,1.00042,1.00053,1.00066,1.0008,1.00095,1.00111,1.00128,1.00146,1.00166,1.00188,1.0021,1.00235,1.0026,1.00288,1.00316,1.00347,1.00379,1.00412,1.00447,1.00484,1.00522,1.00562,1.00604,1.00647,1.00692,1.00738,1.00787,1.00836,1.00888,1.00941,1.00996,1.01052,1.0111,1.0117,1.01231,1.01293,1.01358,1.01424,1.01491,1.0156,1.01631,1.01703,1.01776,1.01851,1.01927,1.02005,1.02084,1.02164,1.02246,1.02329,1.02413,1.02498,1.02585,1.02672,1.0276,1.0285,1.0294,1.03031,1.03122,1.03215,1.03307,1.034,1.03494,1.03587,1.0368,1.03774,1.03866,1.03958,1.0405,1.0414,1.04228,1.04315,1.044,1.04481,1.0456,1.04635,1.04705,1.0477,1.04828,1.04879,1.04921,1.04952,1.04971,1.04974,1.0496,1.04923,1.0486,1.04764,1.04629,1.04447,1.04205,1.03894,1.03497,1.03002,1.02398,1.01682,1.0087,1
1,1.0001,1.00021,1.00031,1.00043,1.00054,1.00067,1.00081,1.00095,1.00111,1.00128,1.00146,1.00165,1.00186,1.00208,1.00231,1.00256,1.00282,1.0031,1.00339,1.0037,1.00403,1.00436,1.00472,1.00509,1.00547,1.00587,1.00629,1.00673,1.00717,1.00764,1.00812,1.00862,1.00913,1.00966,1.0102,1.01076,1.01134,1.01193,1.01254,1.01316,1.0138,1.01445,1.01511,1.01579,1.01649,1.0172,1.01792,1.01866,1.01941,1.02017,1.02094,1.02173,1.02253,1.02333,1.02415,1.02498,1.02582,1.02667,1.02752,1.02838,1.02925,1.03012,1.031,1.03188,1.03276,1.03364,1.03452,1.0354,1.03627,1.03714,1.03799,1.03883,1.03966,1.04047,1.04125,1.04201,1.04274,1.04342,1.04407,1.04466,1.04518,1.04564,1.04601,1.04629,1.04644,1.04646,1.04632,1.04599,1.04543,1.0446,1.04345,1.04192,1.03994,1.03742,1.03428,1.03044,1.02581,1.02035,1.01412,1.00724,1
1,1.0001,1.00021,1.00032,1.00043,1.00055,1.00067,1.00081,1.00095,1.0011,1.00127,1.00144,1.00163,1.00183,1.00204,1.00227,1.00251,1.00276,1.00303,1.00331,1.00361,1.00392,1.00424,1.00458,1.00494,1.00531,1.0057,1.0061,1.00652,1.00695,1.0074,1.00787,1.00834,1.00884,1.00935,1.00988,1.01042,1.01097,1.01154,1.01213,1.01273,1.01334,1.01397,1.01462,1.01527,1.01594,1.01663,1.01732,1.01803,1.01875,1.01949,1.02023,1.02099,1.02176,1.02253,1.02332,1.02411,1.02492,1.02573,1.02654,1.02737,1.02819,1.02902,1.02986,1.03069,1.03152,1.03235,1.03318,1.034,1.03482,1.03562,1.03641,1.03719,1.03794,1.03868,1.03938,1.04006,1.0407,1.04129,1.04184,1.04232,1.04274,1.04308,1.04333,1.04348,1.0435,1.04338,1.04309,1.04261,1.0419,1.04092,1.03964,1.038,1.03594,1.03341,1.03034,1.02669,1.02241,1.01752,1.01206,1.00615,1
1,1.0001,1.00021,1.00032,1.00043,1.00054,1.00067,1.0008,1.00094,1.00109,1.00125,1.00142,1.0016,1.00179,1.00199,1.00221,1.00244,1.00269,1.00294,1.00321,1.0035,1.0038,1.00411,1.00444,1.00478,1.00514,1.00551,1.0059,1.0063,1.00672,1.00715,1.0076,1.00806,1.00854,1.00903,1.00954,1.01006,1.01059,1.01115,1.01171,1.01229,1.01288,1.01349,1.01411,1.01474,1.01539,1.01605,1.01672,1.0174,1.0181,1.0188,1.01952,1.02025,1.02098,1.02173,1.02248,1.02324,1.02401,1.02479,1.02557,1.02635,1.02714,1.02792,1.02871,1.0295,1.03029,1.03107,1.03185,1.03262,1.03338,1.03412,1.03485,1.03556,1.03625,1.03692,1.03755,1.03815,1.03871,1.03922,1.03967,1.04006,1.04038,1.04062,1.04076,1.0408,1.0407,1.04046,1.04005,1.03945,1.03863,1.03756,1.03619,1.03449,1.03242,1.02993,1.02699,1.02356,1.01964,1.01525,1.01043,1.0053,1
